record_id,symbol,date,year,body,vote_type,seq,iso3,country,vote
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,18,ETH,ETHIOPIA,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,19,FRA,FRANCE,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,20,GAB,GABON,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,21,DEU,GERMANY,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,22,GTM,GUATEMALA,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,23,HND,HONDURAS,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,24,HUN,HUNGARY,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,25,IND,INDIA,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,26,IDN,INDONESIA,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,27,IRL,IRELAND,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,28,ITA,ITALY,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,29,JPN,JAPAN,N
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,30,MRT,MAURITANIA,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,31,MEX,MEXICO,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,32,NPL,NEPAL,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,33,NLD,NETHERLANDS,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,34,NGA,NIGERIA,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,35,PAK,PAKISTAN,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,36,PRY,PARAGUAY,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,37,PER,PERU,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,38,QAT,QATAR,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,39,KOR,REPUBLIC OF KOREA,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,40,RUS,RUSSIAN FEDERATION,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,41,SAU,SAUDI ARABIA,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,42,SLE,SIERRA LEONE,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,43,ZAF,SOUTH AFRICA,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,44,LKA,SRI LANKA,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,45,SDN,SUDAN,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,46,SWZ,SWAZILAND,.
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,47,SWE,SWEDEN,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,48,TGO,TOGO,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,49,UGA,UGANDA,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,50,UKR,UKRAINE,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,51,GBR,UNITED KINGDOM,Y
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,52,USA,UNITED STATES,N
21048,E/CN.4/RES/2004/7,2004-04-13,2004,Commission on Human Rights,RECORDED,53,ZWE,ZIMBABWE,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,1,ARG,ARGENTINA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,2,ARM,ARMENIA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,3,AUS,AUSTRALIA,A
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,4,AUT,AUSTRIA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,5,BHR,BAHRAIN,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,6,BTN,BHUTAN,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,7,BRA,BRAZIL,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,8,BFA,BURKINA FASO,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,9,CHL,CHILE,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,10,CHN,CHINA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,11,COG,CONGO,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,12,CRI,COSTA RICA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,13,HRV,CROATIA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,14,CUB,CUBA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,15,DOM,DOMINICAN REPUBLIC,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,16,EGY,EGYPT,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,17,ERI,ERITREA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,18,ETH,ETHIOPIA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,19,FRA,FRANCE,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,20,GAB,GABON,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,21,DEU,GERMANY,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,22,GTM,GUATEMALA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,23,HND,HONDURAS,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,24,HUN,HUNGARY,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,25,IND,INDIA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,26,IDN,INDONESIA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,27,IRL,IRELAND,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,28,ITA,ITALY,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,29,JPN,JAPAN,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,30,MRT,MAURITANIA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,31,MEX,MEXICO,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,32,NPL,NEPAL,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,33,NLD,NETHERLANDS,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,34,NGA,NIGERIA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,35,PAK,PAKISTAN,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,36,PRY,PARAGUAY,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,37,PER,PERU,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,38,QAT,QATAR,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,39,KOR,REPUBLIC OF KOREA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,40,RUS,RUSSIAN FEDERATION,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,41,SAU,SAUDI ARABIA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,42,SLE,SIERRA LEONE,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,43,ZAF,SOUTH AFRICA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,44,LKA,SRI LANKA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,45,SDN,SUDAN,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,46,SWZ,SWAZILAND,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,47,SWE,SWEDEN,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,48,TGO,TOGO,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,49,UGA,UGANDA,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,50,UKR,UKRAINE,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,51,GBR,UNITED KINGDOM,Y
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,52,USA,UNITED STATES,A
21036,E/CN.4/RES/2004/2,2004-04-08,2004,Commission on Human Rights,RECORDED,53,ZWE,ZIMBABWE,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,1,ARG,ARGENTINA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,2,ARM,ARMENIA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,3,AUS,AUSTRALIA,N
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,4,AUT,AUSTRIA,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,5,BHR,BAHRAIN,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,6,BTN,BHUTAN,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,7,BRA,BRAZIL,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,8,BFA,BURKINA FASO,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,9,CHL,CHILE,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,10,CHN,CHINA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,11,COG,CONGO,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,12,CRI,COSTA RICA,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,13,HRV,CROATIA,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,14,CUB,CUBA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,15,DOM,DOMINICAN REPUBLIC,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,16,EGY,EGYPT,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,17,ERI,ERITREA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,18,ETH,ETHIOPIA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,19,FRA,FRANCE,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,20,GAB,GABON,.
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,21,DEU,GERMANY,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,22,GTM,GUATEMALA,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,23,HND,HONDURAS,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,24,HUN,HUNGARY,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,25,IND,INDIA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,26,IDN,INDONESIA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,27,IRL,IRELAND,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,28,ITA,ITALY,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,29,JPN,JAPAN,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,30,MRT,MAURITANIA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,31,MEX,MEXICO,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,32,NPL,NEPAL,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,33,NLD,NETHERLANDS,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,34,NGA,NIGERIA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,35,PAK,PAKISTAN,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,36,PRY,PARAGUAY,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,37,PER,PERU,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,38,QAT,QATAR,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,39,KOR,REPUBLIC OF KOREA,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,40,RUS,RUSSIAN FEDERATION,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,41,SAU,SAUDI ARABIA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,42,SLE,SIERRA LEONE,.
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,43,ZAF,SOUTH AFRICA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,44,LKA,SRI LANKA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,45,SDN,SUDAN,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,46,SWZ,SWAZILAND,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,47,SWE,SWEDEN,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,48,TGO,TOGO,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,49,UGA,UGANDA,Y
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,50,UKR,UKRAINE,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,51,GBR,UNITED KINGDOM,A
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,52,USA,UNITED STATES,N
21034,E/CN.4/RES/2004/1,2004-03-24,2004,Commission on Human Rights,RECORDED,53,ZWE,ZIMBABWE,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,1,ARG,ARGENTINA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,2,ARM,ARMENIA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,3,AUS,AUSTRALIA,N
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,4,AUT,AUSTRIA,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,5,BHR,BAHRAIN,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,6,BTN,BHUTAN,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,7,BRA,BRAZIL,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,8,BFA,BURKINA FASO,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,9,CHL,CHILE,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,10,CHN,CHINA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,11,COG,CONGO,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,12,CRI,COSTA RICA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,13,HRV,CROATIA,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,14,CUB,CUBA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,15,DOM,DOMINICAN REPUBLIC,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,16,EGY,EGYPT,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,17,ERI,ERITREA,N
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,18,ETH,ETHIOPIA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,19,FRA,FRANCE,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,20,GAB,GABON,.
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,21,DEU,GERMANY,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,22,GTM,GUATEMALA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,23,HND,HONDURAS,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,24,HUN,HUNGARY,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,25,IND,INDIA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,26,IDN,INDONESIA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,27,IRL,IRELAND,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,28,ITA,ITALY,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,29,JPN,JAPAN,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,30,MRT,MAURITANIA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,31,MEX,MEXICO,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,32,NPL,NEPAL,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,33,NLD,NETHERLANDS,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,34,NGA,NIGERIA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,35,PAK,PAKISTAN,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,36,PRY,PARAGUAY,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,37,PER,PERU,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,38,QAT,QATAR,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,39,KOR,REPUBLIC OF KOREA,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,40,RUS,RUSSIAN FEDERATION,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,41,SAU,SAUDI ARABIA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,42,SLE,SIERRA LEONE,
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,43,ZAF,SOUTH AFRICA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,44,LKA,SRI LANKA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,45,SDN,SUDAN,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,46,SWZ,SWAZILAND,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,47,SWE,SWEDEN,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,48,TGO,TOGO,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,49,UGA,UGANDA,Y
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,50,UKR,UKRAINE,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,51,GBR,UNITED KINGDOM,A
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,52,USA,UNITED STATES,N
23253,E/CN.4/DEC/2004/102,2004-03-23,2004,Commission on Human Rights,RECORDED,53,ZWE,ZIMBABWE,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,1,ARG,ARGENTINA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,2,ARM,ARMENIA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,3,AUS,AUSTRALIA,A
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,4,AUT,AUSTRIA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,5,BHR,BAHRAIN,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,6,BTN,BHUTAN,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,7,BRA,BRAZIL,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,8,BFA,BURKINA FASO,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,9,CHL,CHILE,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,10,CHN,CHINA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,11,COG,CONGO,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,12,CRI,COSTA RICA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,13,HRV,CROATIA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,14,CUB,CUBA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,15,DOM,DOMINICAN REPUBLIC,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,16,EGY,EGYPT,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,17,ERI,ERITREA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,18,ETH,ETHIOPIA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,19,FRA,FRANCE,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,20,GAB,GABON,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,21,DEU,GERMANY,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,22,GTM,GUATEMALA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,23,HND,HONDURAS,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,24,HUN,HUNGARY,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,25,IND,INDIA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,26,IDN,INDONESIA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,27,IRL,IRELAND,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,28,ITA,ITALY,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,29,JPN,JAPAN,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,30,MRT,MAURITANIA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,31,MEX,MEXICO,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,32,NPL,NEPAL,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,33,NLD,NETHERLANDS,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,34,NGA,NIGERIA,Y
23277,E/CN.4/DEC/2004/128,2004-04-23,2004,Commission on Human Rights,RECORDED,35,PAK,PAKISTAN,Y
