event_id,session,draft_symbol,iso3,country,vote
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,GTM,GUATEMALA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,NAM,NAMIBIA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,CHE,SWITZERLAND,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,BIH,BOSNIA AND HERZEGOVINA,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,GIN,GUINEA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,NRU,NAURU,.
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,SYR,SYRIAN ARAB REPUBLIC,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,BWA,BOTSWANA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,GNB,GUINEA-BISSAU,.
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,NPL,NEPAL,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,TJK,TAJIKISTAN,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,BRA,BRAZIL,A
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,GUY,GUYANA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,NLD,NETHERLANDS,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,THA,THAILAND,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,BRN,BRUNEI DARUSSALAM,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,HTI,HAITI,.
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,NZL,NEW ZEALAND,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,TLS,TIMOR-LESTE,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,BGR,BULGARIA,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,HND,HONDURAS,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,NIC,NICARAGUA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,TGO,TOGO,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,BFA,BURKINA FASO,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,HUN,HUNGARY,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,NER,NIGER,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,TON,TONGA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,BDI,BURUNDI,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,ISL,ICELAND,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,NGA,NIGERIA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,TTO,TRINIDAD AND TOBAGO,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,CPV,CABO VERDE,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,IND,INDIA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,MKD,NORTH MACEDONIA,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,TUN,TUNISIA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,KHM,CAMBODIA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,IDN,INDONESIA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,NOR,NORWAY,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,TUR,TURKEY,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,CMR,CAMEROON,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,OMN,OMAN,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,TKM,TURKMENISTAN,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,CAN,CANADA,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,IRQ,IRAQ,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,PAK,PAKISTAN,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,TUV,TUVALU,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,CAF,CENTRAL AFRICAN REPUBLIC,.
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,IRL,IRELAND,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,PLW,PALAU,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,UGA,UGANDA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,TCD,CHAD,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,ISR,ISRAEL,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,PAN,PANAMA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,UKR,UKRAINE,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,CHL,CHILE,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,ITA,ITALY,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,PNG,PAPUA NEW GUINEA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,ARE,UNITED ARAB EMIRATES,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,CHN,CHINA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,JAM,JAMAICA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,PRY,PARAGUAY,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,GBR,UNITED KINGDOM,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,COL,COLOMBIA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,JPN,JAPAN,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,PER,PERU,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,TZA,UNITED REPUBLIC OF TANZANIA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,COM,COMOROS,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,JOR,JORDAN,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,PHL,PHILIPPINES,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,USA,UNITED STATES,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,COG,CONGO,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,KAZ,KAZAKHSTAN,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,POL,POLAND,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,URY,URUGUAY,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,CRI,COSTARICA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,KEN,KENYA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,PRT,PORTUGAL,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,UZB,UZBEKISTAN,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,CIV,COTE D'IVOIRE,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,KIR,KIRIBATI,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,QAT,QATAR,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,VUT,VANUATU,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,HRV,CROATIA,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,KWT,KUWAIT,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,KOR,REPUBLIC OF KOREA,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,VEN,VENEZUELA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,CUB,CUBA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,KGZ,KYRGYZSTAN,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,MDA,REPUBLIC OF MOLDOVA,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,VNM,VIETNAM,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,CYP,CYPRUS,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,LAO,LAO PEOPLE'S DEMOCRATIC,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,ROU,ROMANIA,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,YEM,YEMEN,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,CZE,CZECH REPUBLIC,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,LVA,LATVIA,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,RUS,RUSSIAN FEDERATION,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,ZMB,ZAMBIA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,LBN,LEBANON,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,RWA,RWANDA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,ZWE,ZIMBABWE,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,LSO,LESOTHO,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,KNA,SAINT KITTS AND NEVIS,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,DNK,DENMARK,N
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,LBR,LIBERIA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,LCA,SAINT LUCIA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,DJI,DJIBOUTI,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,LBY,LIBYA,Y
74-sheet-A.C3.74.L.43,74,A/C.3/74/L.43,VCT,SAINT VINCENT AND THE GRENADINES,Y
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,AFG,AFGHANISTAN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,DMA,DOMINICA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,LIE,LIECHTENSTEIN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,WSM,SAMOA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ALB,ALBANIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,DOM,DOMINICAN REPUBLIC,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,LTU,LITHUANIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SMR,SAN MARINO,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,DZA,ALGERIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ECU,ECUADOR,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,LUX,LUXEMBOURG,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,STP,SAO TOME AND PRINCIPE,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,AND,ANDORRA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,EGY,EGYPT,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MDG,MADAGASCAR,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SAU,SAUDI ARABIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,AGO,ANGOLA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SLV,EL SALVADOR,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MWI,MALAWI,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SEN,SENEGAL,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ATG,ANTIGUA AND BARBUDA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,GNQ,EQUATORIAL GUINEA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MYS,MALAYSIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SRB,SERBIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ARG,ARGENTINA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ERI,ERITREA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MDV,MALDIVES,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SYC,SEYCHELLES,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ARM,ARMENIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,EST,ESTONIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MLI,MALI,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SLE,SIERRA LEONE,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,AUS,AUSTRALIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SWZ,ESWATINI,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MLT,MALTA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SGP,SINGAPORE,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,AUT,AUSTRIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ETH,ETHIOPIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MHL,MARSHALLISLANDS,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SVK,SLOVAKIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,AZE,AZERBAIJAN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,FJI,FIJI,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MRT,MAURITANIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SVN,SLOVENIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BHS,BAHAMAS,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,FIN,FINLAND,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MUS,MAURITIUS,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SLB,SOLOMONISLANDS,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BHR,BAHRAIN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,FRA,FRANCE,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MEX,MEXICO,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SOM,SOMALIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BGD,BANGLADESH,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,GAB,GABON,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,FSM,MICRONESIA (FEDERATED,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ZAF,SOUTH AFRICA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BRB,BARBADOS,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,GMB,GAMBIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SSD,SOUTH SUDAN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BLR,BELARUS,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,GEO,GEORGIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ESP,SPAIN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BEL,BELGIUM,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,DEU,GERMANY,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,LKA,SRI LANKA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BLZ,BELIZE,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,GHA,GHANA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MAR,MOROCCO,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SDN,SUDAN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BEN,BENIN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,GRC,GREECE,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MOZ,MOZAMBIQUE,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SUR,SURINAME,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BTN,BHUTAN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,GRD,GRENADA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MMR,MYANMAR,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SWE,SWEDEN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BOL,BOLIVIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,GTM,GUATEMALA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,NAM,NAMIBIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,CHE,SWITZERLAND,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BIH,BOSNIA AND HERZEGOVINA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,GIN,GUINEA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,NRU,NAURU,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,SYR,SYRIAN ARAB REPUBLIC,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BWA,BOTSWANA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,GNB,GUINEA-BISSAU,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,NPL,NEPAL,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,TJK,TAJIKISTAN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BRA,BRAZIL,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,GUY,GUYANA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,NLD,NETHERLANDS,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,THA,THAILAND,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BRN,BRUNEI DARUSSALAM,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,HTI,HAITI,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,NZL,NEW ZEALAND,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,TLS,TIMOR-LESTE,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BGR,BULGARIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,HND,HONDURAS,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,NIC,NICARAGUA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,TGO,TOGO,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BFA,BURKINA FASO,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,HUN,HUNGARY,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,NER,NIGER,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,TON,TONGA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,BDI,BURUNDI,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ISL,ICELAND,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,NGA,NIGERIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,TTO,TRINIDAD AND TOBAGO,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,CPV,CABO VERDE,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,IND,INDIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,MKD,NORTH MACEDONIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,TUN,TUNISIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,KHM,CAMBODIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,IDN,INDONESIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,NOR,NORWAY,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,TUR,TURKEY,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,CMR,CAMEROON,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,IRN,IRAN (ISLAMIC REPUBLIC OF),.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,OMN,OMAN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,TKM,TURKMENISTAN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,CAN,CANADA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,IRQ,IRAQ,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,PAK,PAKISTAN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,TUV,TUVALU,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,CAF,CENTRAL AFRICAN REPUBLIC,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,IRL,IRELAND,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,PLW,PALAU,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,UGA,UGANDA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,TCD,CHAD,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ISR,ISRAEL,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,PAN,PANAMA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,UKR,UKRAINE,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,CHL,CHILE,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ITA,ITALY,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,PNG,PAPUA NEW GUINEA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,ARE,UNITED ARAB EMIRATES,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,CHN,CHINA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,JAM,JAMAICA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,PRY,PARAGUAY,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,GBR,UNITED KINGDOM,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,COL,COLOMBIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,JPN,JAPAN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,PER,PERU,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,TZA,UNITED REPUBLIC OF TANZANIA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,COM,COMOROS,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,JOR,JORDAN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,PHL,PHILIPPINES,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,USA,UNITED STATES,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,COG,CONGO,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,KAZ,KAZAKHSTAN,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,POL,POLAND,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,URY,URUGUAY,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,CRI,COSTA RICA,.
74-sheet-A.C3.74.L.47.Rev.1,74,A/C.3/74/L.47/Rev.1,KEN,KENYA,.
